daysince2010 Centre Grand.Anse L.Artibonite Nippes Nord Nord.Est Nord.Ouest Ouest Port.au.Prince Sud Sud.Est
5310 1.524 1.156138 4.863475 0 4.616388 0 1.44703 0.0131521 0.0131521 0 0.04896386
5311 0.5726546 0 0.7528394 0.2794 0 0 0 0.8417346 0.8417346 0 0
5313 2.262909 0.07006897 5.243226 0.1778 4.517748 1.816485 10.06764 2.827702 2.827702 0.06450794 0
5314 15.23076 0 28.87439 0.2794 9.647068 2.61697 14.80897 2.893463 2.893463 0.08063492 0
5315 1.995055 0 8.994098 0 4.576932 0 2.693939 0.02630421 0.02630421 0 0
5316 15.71105 2.119586 12.57841 10.4394 8.206913 0 5.603394 23.39102 23.39102 1.967492 2.313542
5317 21.78858 0.648138 20.58649 3.6576 16.43355 31.06497 32.40424 31.92016 31.92016 8.547302 1.175133
5318 9.014691 0.3153104 0.1665574 0 16.55192 2.909455 4.926061 0.7233657 0.7233657 0 0
5319 1.634836 0.8057931 0.03997377 0 1.380971 0.3848485 2.524606 2.341074 2.341074 0.4515556 0
5320 17.79847 0.03503448 3.557666 0 22.15472 1.939636 6.419273 0.3353787 0.3353787 0.03225397 0
5321 37.25949 30.26979 10.09338 15.6464 13.27705 2.001212 12.25358 7.213929 7.213929 1.322413 22.90284
5322 0.9790546 0 11.59906 0 3.511612 25.03055 22.49055 3.215689 3.215689 0.1451429 0.1346506
5323 0.7573818 0.1751724 0.7328525 2.3622 0.09864078 0.4310303 0.1693333 3.893023 3.893023 1.580444 0.8813494
5324 0.09236364 1.83931 0.01998689 0 0 0 0 1.788686 1.788686 0.4999365 0.1713735
5325 7.3152 19.96966 3.244538 1.016 0 0 0 4.478291 4.478291 0 3.390747
5326 1.126836 0.05255173 0.3930754 0.254 0 0 0 2.590964 2.590964 0.4031746 3.513157
5327 20.1168 13.47076 30.67987 9.9314 20.93157 4.664364 20.48933 27.09333 27.09333 8.789206 4.455711
5328 4.867564 42.65448 1.485692 41.3766 0 1.508606 0.1385455 24.30509 24.30509 23.51314 25.41224
5329 7.5184 2.662621 2.11861 0.1778 0 0 0.01539394 21.74043 21.74043 16.94946 0.697735
5330 0.4895273 0.9108966 0.8660984 0.0508 23.63433 9.144 10.4063 0.1578252 0.1578252 0 0.06120482
5331 13.54975 3.573517 15.71635 0.0508 7.003495 0.5541818 24.59952 0.2630421 0.2630421 0 0
5332 13.99309 14.85462 4.163934 15.0876 0.9272233 0 0.4464243 19.86625 19.86625 11.19213 6.169446
5333 23.51578 20.9331 21.59916 2.1336 5.583068 0 2.10897 30.55234 30.55234 19.80394 4.56588
5334 3.897746 4.572 6.782217 0 36.39845 1.585576 21.69006 1.321786 1.321786 0.2580318 0.02448193
5335 3.472873 0.3678621 5.662951 0 0.7693981 0.4156364 2.432242 0.05260842 0.05260842 0 0
5336 3.731491 6.814207 5.45642 1.3462 8.936855 0 2.693939 3.590524 3.590524 0 0.2570602
5337 8.386618 1.681655 13.83759 6.7564 0.3551068 0.508 6.650182 11.42918 11.42918 5.499302 0.1958554
5338 0 0 0 0 0 0 0 0 0 0 0
5339 0.6465455 11.26359 0.5129967 7.0104 3.629981 1.570182 0.3078788 2.604117 2.604117 2.128762 4.884145
5340 0 0 0.6062689 0 1.06532 0 0.1539394 0.5984207 0.5984207 0 0
5341 0 0 0 0 0 0 0 0 0 0 0.01224096
5342 15.77571 32.05655 13.1647 15.4432 10.12054 2.401455 9.898303 20.96445 20.96445 14.94971 15.21552
5343 3.445164 20.75793 4.32383 8.9408 3.117049 1.123758 1.046788 5.083288 5.083288 1.419175 5.373783
5344 13.1064 33.68566 31.25283 8.4836 18.07099 25.95418 30.54158 11.96841 11.96841 3.096381 7.760771
5345 13.72524 7.760138 4.064 1.4224 0.5523884 0.2155152 1.277697 2.932919 2.932919 0.1773968 0.7589398
5346 10.49251 14.36414 3.644275 3.4036 0.5721165 0.03078788 0.4618182 13.13238 13.13238 6.644318 2.803181
5347 4.405745 9.827172 0.04663607 20.3962 0.1972816 0 0 13.11922 13.11922 7.176508 4.394506
5348 15.18458 8.057931 13.26463 12.7762 7.338874 4.217939 8.774546 7.365178 7.365178 2.435175 13.01214
5349 6.373091 1.488966 16.32262 1.0668 1.420427 13.68521 2.46303 6.904854 6.904854 1.17727 1.432193
5350 6.973455 7.987862 3.044669 11.2268 0.3156505 9.22097 9.128606 2.032 2.032 0.5966984 4.492434
5351 1.579418 5.868276 2.431738 3.6068 0.3156505 1.139152 0.1385455 2.163521 2.163521 3.499556 5.177928
5352 4.682836 7.917793 15.47651 0.4572 10.98858 12.66921 26.06194 1.427003 1.427003 0.2580318 4.296578
5353 1.080655 0 2.305154 0.0254 5.938175 1.44703 2.847879 0.4997799 0.4997799 0.1451429 0
5354 0.06465455 0.8933793 0.7128656 0.0508 0 0 0 1.098201 1.098201 0.5483175 1.003759
5355 5.477164 9.739586 2.93141 3.048 0.2761942 0 0.1693333 7.726861 7.726861 0.06450794 5.545157
5356 10.44633 32.70469 21.09949 18.6436 5.602796 3.771515 6.373091 14.48704 14.48704 4.628445 8.948145
5357 19.74735 10.28262 13.47782 4.064 20.89212 11.684 15.25539 10.36386 10.36386 3.934984 2.423711
5358 1.265382 5.920828 6.235908 0.2032 8.226641 2.770909 8.574424 2.124065 2.124065 0.1612698 0.2080964
5359 7.841673 0 2.718216 0 7.200777 0.3540606 6.296121 0.8614628 0.8614628 0 0
5360 87.20975 36.27821 99.87447 11.303 171.852 133.2345 157.7109 86.10682 86.10682 61.89536 8.323856
5361 4.424218 74.86869 26.8224 71.4502 5.602796 43.22618 20.21224 17.97893 17.97893 7.321651 27.83595
5362 14.3256 42.04138 12.99148 15.8496 8.936854 5.464849 6.911879 16.97279 16.97279 13.12737 13.62419
5363 5.680364 22.28193 9.380512 2.0828 5.287146 2.339879 1.216121 9.778589 9.778589 7.112 8.091277
5364 1.607127 3.503448 2.078636 0 7.930719 0 3.063394 0.1446731 0.1446731 0 0.01224096
5365 5.4864 0.9809655 13.64438 0 16.76893 9.759758 21.39758 0.1446731 0.1446731 0 0
5366 3.814618 13.97876 1.992026 4.9784 1.578252 2.678546 2.416849 1.992544 1.992544 6.982984 1.187374
5367 4.036291 3.573517 5.396459 9.6266 4.853126 0.04618182 1.139152 22.10869 22.10869 15.53029 9.498988
5368 3.094182 10.33517 13.97083 0.0254 6.766757 7.342909 19.304 5.740893 5.740893 0.9837461 6.034795
5369 20.59709 5.202621 8.367843 1.4986 4.655845 3.725333 4.264121 20.26739 20.26739 4.144635 0.7222169
5370 7.112 5.412828 9.600367 0.0508 21.74043 0 6.511636 2.604117 2.604117 4.289778 4.725012
5371 9.421091 16.02828 5.416446 1.0668 4.044272 4.910667 9.990667 11.37657 11.37657 0.4031746 0.5753253
5372 0.8866909 7.690069 1.285823 0.3556 0.6904855 0.1847273 0.7543031 1.985968 1.985968 0.3225397 0
5373 4.313382 0 1.379095 0 25.88334 0.04618182 26.86242 0.7825502 0.7825502 0.01612698 0
5374 36.58524 0.9809655 24.61718 1.2192 69.81794 26.86242 49.276 26.88948 26.88948 1.128889 0.06120482
5375 3.823855 0.03503448 3.970728 1.0668 3.925903 1.139152 4.833697 2.709333 2.709333 0.03225397 0.02448193
5376 0 0.1401379 0.03997377 5.0546 0 0.3386667 0 0.4077152 0.4077152 0.7902222 2.301301
5377 9.5504 1.173655 20.70641 8.7122 12.6852 2.386061 16.05588 11.17929 11.17929 2.757714 1.468916
5378 16.57927 22.78993 21.19942 12.1158 5.523884 14.53188 9.72897 24.58128 24.58128 13.70794 15.5093
5379 6.557818 32.02152 6.815528 28.1178 4.044272 6.265333 2.293697 10.80445 10.80445 4.838095 15.05639
5380 0.07389091 2.837793 0.926059 0.4064 0 0.1693333 0.2770909 0.9403754 0.9403754 0 0.09792771
5381 0.9698182 1.83931 0.3597639 0.3048 0 0 0 1.163961 1.163961 0.6289524 0
5382 0.9975273 0.2277241 0.3730885 0 0.2170097 0 0.1385455 1.071896 1.071896 0.9353651 0.2693012
5383 13.23571 3.906345 5.423108 4.5466 6.214369 0.1385455 9.267152 4.728181 4.728181 2.080381 5.288096
5384 5.495636 20.4251 5.809521 6.731 2.722486 2.61697 3.417455 1.328362 1.328362 2.128762 14.86053
5385 3.325091 7.076966 10.87953 0.4826 21.64179 22.5983 24.53794 1.098201 1.098201 1.773968 0.8079036
5387 0.4895273 0.7357242 0.4263869 6.6802 0.6510291 1.370061 1.985818 1.650589 1.650589 0.6128254 1.554602
5388 3.020291 32.54703 1.165902 9.1948 0 0.09236364 0.2155152 3.728621 3.728621 2.531937 15.97446
5389 5.9944 17.07931 11.86555 18.161 0.8483107 3.063394 1.462424 21.14201 21.14201 17.77194 17.4801
5390 5.3848 10.79062 0.7794885 0.5334 5.306874 0.3848485 1.062182 16.0916 16.0916 5.499302 5.043277
5391 6.068291 0.9459311 0.7528394 5.2832 1.28233 0 1.062182 1.348091 1.348091 0.2580318 1.750458
5392 12.40444 4.064 6.482413 12.4206 1.242874 0 1.000606 13.65846 13.65846 13.0306 2.032
5393 0 7.322207 0 7.2136 0 0 0 3.202537 3.202537 20.83606 8.556434
5394 1.182255 0.7357242 9.480446 12.6492 0.01972816 0 2.524606 4.274434 4.274434 1.386921 6.757012
5395 2.096655 3.678621 0.006662295 5.0038 0.8483107 0.1539394 0 1.308634 1.308634 0.06450794 5.251374
5396 7.185891 3.293241 0.3930754 0 3.491884 0 1.062182 2.183249 2.183249 0.8869842 0.06120482
5397 2.9464 0.3503448 0 0.889 0 0 0 7.851806 7.851806 3.354413 1.064964
5398 5.551055 4.134069 3.664262 0.3048 0.8285826 2.170546 0.246303 4.221825 4.221825 0.5483175 0
5399 0.7850909 3.205655 0.7261902 0 17.7948 0.508 9.06703 0.5721165 0.5721165 0 0.2815422
5400 10.02145 2.977931 10.59305 0.0254 0 0 1.477818 4.208673 4.208673 1.17727 1.040482
5401 6.881091 14.36414 5.309849 9.144 9.548427 0 2.032 12.39586 12.39586 1.87073 10.67412
5402 0 15.31007 0.2598295 0.7366 0 0 0.4772121 0.01972816 0.01972816 0 6.659084
5403 3.491346 44.89669 7.268564 14.605 0.1578252 17.41055 7.081212 3.360363 3.360363 2.080381 18.58178
5404 0 2.645104 0 0 0.05918447 0 0 0 0 0 0
5405 0 0 0 0 0 0 0 0 0 0 0
5406 0 0 0 0 0 0 0 0 0 0 0
5407 0 0 0 0 0 0 0.1231515 0 0 0 0
5408 0 0.2802759 0 0 0 0 0 0 0 0 0
5409 0.2863273 29.53407 2.211882 8.9916 0.256466 4.756727 0.3386667 8.193761 8.193761 4.434921 8.140241
5410 0.1662546 1.541517 0 0 0 1.123758 0 0.01972816 0.01972816 0.04838095 0.2693012
5411 0 0.1051035 0 0.0254 0 0.01539394 0 0.05260842 0.05260842 0.01612698 0
5412 0.8128 6.91931 3.317823 3.7846 1.085049 12.05345 2.355273 0.6115728 0.6115728 0.7579683 1.211855
5413 0 0.4204138 0.3997377 0 0 3.756121 4.279515 0 0 0 0
5414 2.013527 27.86993 4.696918 6.985 4.261282 16.40994 15.33236 7.213929 7.213929 0.4193016 2.435952
5415 0.1570182 1.471448 2.518348 1.905 0.3156505 13.70061 7.312121 4.327042 4.327042 1.951365 1.579084
5416 3.3528 6.183586 2.631607 2.54 0 0.9698182 0 6.760181 6.760181 0.9192381 1.358747
5417 0.5541818 0.3853793 0.07994754 0 0 0 0.04618182 0.24989 0.24989 0 0.03672289
5418 6.225309 0.6656552 5.19659 0 0.1183689 1.09297 0.09236364 3.419547 3.419547 1.080508 0
5419 1.819564 0.2102069 0.4130623 0.2794 0 0 0.5541818 1.104777 1.104777 0 0.1958554
5420 3.435927 16.39614 5.429771 8.0772 8.581748 2.786303 2.10897 6.477411 6.477411 4.322032 12.64492
5421 5.606473 5.728138 7.768236 5.9436 12.38928 3.340485 9.328727 15.44057 15.44057 11.36952 1.162892
5422 11.96109 4.88731 11.59239 10.3886 9.055223 5.572606 9.759758 48.59702 48.59702 34.31822 4.382265
5423 3.676073 45.01931 9.17398 51.0032 9.548427 5.403273 14.63964 22.62162 22.62162 15.72381 50.99586
5424 16.37607 59.27835 10.17999 55.6768 6.904854 17.21042 12.192 42.09331 42.09331 24.01308 50.27364
5425 3.879273 20.33752 5.403121 23.3934 10.00217 8.374303 9.451879 3.149929 3.149929 0.03225397 27.9094
5426 4.045527 14.57434 5.629639 21.209 19.70843 16.14824 34.91345 17.63697 17.63697 1.967492 6.242892
5427 0.6465455 75.56938 5.429771 39.624 1.854447 21.79782 3.509818 7.588764 7.588764 3.854349 41.3867
5428 13.12487 117.6458 49.08779 116.713 5.602796 73.66 44.11903 65.71449 65.71449 44.78463 86.0907
5429 35.48611 54.37352 55.41697 101.9556 35.72769 23.79903 32.32727 73.77015 73.77015 57.10565 54.75383
5430 25.71404 12.15697 14.3306 11.049 4.517748 7.758546 8.620606 49.18887 49.18887 51.816 2.693012
5431 4.701309 0 1.279161 0.1016 0 0.2770909 2.724727 15.55236 15.55236 7.773206 0
5432 0 0 0 0 0 0 0 0.3616829 0.3616829 0.2096508 0
5433 0 0 0 0 0 0 0 0.1907055 0.1907055 0.7257143 0
5434 5.680364 31.61862 4.403777 1.1684 1.657165 0.0769697 1.277697 17.46599 17.46599 10.3374 0.8691084
5435 0.1016 6.043448 0.08660984 10.668 1.519068 0.3078788 0.5387879 0.03945631 0.03945631 0 6.940627
5436 0 20.24993 0.2998033 5.1054 0 5.957455 0 3.537916 3.537916 3.031873 8.213687
5437 0 0.2977931 0 0 0 0 0 0 0 0 0
5438 0.3694546 13.47076 0.5263213 0.3302 0.03945631 5.803515 0.1847273 0.3090744 0.3090744 0.06450794 0.4651566
5439 0.4341091 5.920828 0.09993443 3.4544 0.3353787 0.03078788 0.3386667 1.163961 1.163961 0.8869841 2.423711
5440 0 0 0 0 0 0.1231515 0 0 0 0 0
5441 0 0.05255173 0 0 0 0 0 0 0 0 0
5442 0 0.7006897 0 0 0 0 0 0.09864078 0.09864078 0 0
5443 0 0 0 0 0 0 0 0 0 0 0
5444 0 0 0 0 0 0.2309091 0 0.1972816 0.1972816 0 0
5445 0 0 0 0 0.01972816 0 0 0 0 0 0
5446 0 0 0 0 0 0 0 0 0 0 0
5447 0 0 0 0 0 0 0 0 0 0 0
5448 0 0 0 0 0 0 0 0 0 0 0
5449 0 0 0 0.6604 0 0 0.03078788 0.2433139 0.2433139 0.1290159 0.5263615
5450 0.1662546 0.05255173 0 0 0 0 0.0769697 0 0 0 0
5451 0.2309091 0.1226207 0 0 0 0.1539394 0.09236364 0.2301618 0.2301618 0 0
5452 0 2.014483 0 0.8382 0 0 0 0 0 0 2.129928
5453 0 15.99324 0.5662951 2.0066 0 5.141576 0.1077576 0 0 0 1.481157
5454 0.2678546 9.529379 1.279161 0.7874 0.631301 12.20739 2.509212 0.02630421 0.02630421 0 0.8446265
5455 0.009236364 3.310759 0.01332459 1.2446 0 0.09236364 0.1539394 0.631301 0.631301 0.01612698 0.7956627
5456 1.477818 16.95669 9.287239 4.699 6.983767 1.724121 3.278909 1.690045 1.690045 0.03225397 5.214651
5457 1.468582 0 3.924092 0.2794 0 0 0 2.538356 2.538356 0 0
5458 0 0 0 0 0 0 0 0 0 0 0
5459 0 0 0 0 0 0 0 0 0 0 0
5460 0 0 0 0 0 0 0 0 0 0 0
5461 0 0 0 0 0 0 0 0 0 0 0
5463 0 0 0 0 0 0 0 0 0 0 0
5464 0 0 0 0 0 0 0 0 0 0 0
5465 0 0 0 0 0 0 0 0 0 0 0
5466 0 0 0 0 0 0 0 0 0 0 0
5467 0 0 0 0 0 0 0 0 0 0 0
5468 0 0 0 0 0 0 0 0 0 0 0
5469 0 0 0 0 0 0 0 0 0 0 0
5470 0 0 0 0 0 0 0 0 0 0 0
5471 0 0 0 0 0 0 0 0 0 0 0
5472 0 0 0 0 0 0 0 0 0 0 0
5473 0 0.2802759 0 0 0 0 0 0 0 0.06450794 0
5474 0 1.804276 0.09993443 1.1176 0.01972816 0.2155152 0.1231515 0 0 0.1128889 0.1591325
5475 0 0 0 0 0 0 0 0 0 0 0
5476 0 0 0 0 0 0 0 0 0 0 0
5477 0 0 0 0 0 0 0 0 0 0 0
5478 0 0 0 0 0 0 0 0 0 0 0
5479 0 0 0 0 0 0 0 0 0 0 0
5480 0 0 0 0 0 0 0 0 0 0 0
5481 0 0 0 0 0 0 0 0 0 0 0
5482 0 0 0 0 0 0 0 0 0 0 0
5483 0 0 0 0 0 0 0 0 0 0 0
5484 0 0 0 0 0 0 0 0 0 0 0
5485 0 0 0 0 0 0.01539394 0 0 0 0 0
5486 0 0 0 0 0 0 0 0 0 0 0
5487 0.07389091 0 0 0 0 0 0 0 0 0 0
5488 1.524 0 0 0 0.05918447 0 0 0.06576052 0.06576052 0 0
5489 0.009236364 0 0.03997377 0 0 0 0.2770909 0 0 0 0
5490 0.1754909 0 0 0 0 0 0 0.1709774 0.1709774 0 0
5491 0 0 0 0.0762 0 0 0 0.09206473 0.09206473 0 0
5492 0 0 0 0 0 0 0 0 0 0 0
5493 0.6557818 0 0 0 0 0 0 0.2433139 0.2433139 0.01612698 0
5494 0.3694546 1.103586 0 1.0668 0.03945631 0 0 5.37921 5.37921 0.09676191 0
5495 0.2124364 0.01751724 0 1.7526 0.03945631 0 0 0.756246 0.756246 0.06450794 0
5496 0 0 0 0 0 0 0 0 0 0 0
5497 0 0 0 0 0 0 0 0 0 0 0
5498 0 0 0 0 0 0 0 0 0 0 0
5499 0 0 0 0 0 0 0 0 0 0 0
5500 0 0 0 0.1016 0 0.03078788 0 0 0 0 0
5501 0.02770909 0 0.3264525 0 0.05918447 0.2001212 0 0.1446731 0.1446731 0 0
5502 0 0 0 0 0 0 0 0 0 0 0
5503 0 0 0 0 0 0 0 0 0 0 0
5504 0 1.051035 0 0.1016 0 0 0 0.8022783 0.8022783 0 0
5505 0.2032 0 0 0 1.124505 0.04618182 1.046788 0.05918447 0.05918447 0 0
5506 0 0 0 0 0 0 0 0.07233657 0.07233657 0 0
5507 0 0 0 0 0 0 0 0 0 0 0
5508 0 0 0 0 0 0 0 0 0 0 0
5509 0.09236364 0 0 0 0 0 0 0 0 0 0
5510 0 0 0 0 0 0 0 0 0 0 0
5511 0 0 0.04663607 0 0 0 0 0 0 0 0
5512 0 0 0 0 0 0 0 0 0 0 0
5513 2.124364 0 0 0 1.163961 0.1231515 0 0.3682589 0.3682589 0.01612698 0
5514 0.3048 0.05255173 0.07328525 0 0.5721165 0.4156364 0.3540606 0 0 0 0
5515 0.01847273 0 0 0 0.8483107 0 0 0 0 0 0
5516 0.02770909 0 0.113259 0 0 0 0.1693333 0.05260842 0.05260842 0.04838095 0
5517 0 0 0 0 0 0 0 0 0 0 0
5518 0 0 0 0 0 0 0 0 0 0 0
5519 0 0 0 0 0 0 0 0 0 0 0
5520 0 0 0 0 0 0 0 0 0 0 0
5521 0 0 0 0 0 0 0 0 0 0 0
5522 0 0 0 0 0 0 0 0 0 0 0
5523 0 0 0 0 0 0 0 0 0 0 0
5524 0 0 0 0 0 0 0 0 0 0 0
5525 1.080655 0.2977931 0 0 0 0 0 0.01972816 0.01972816 0 0
5526 0 0 0 0 0 0 0 0 0 0 0
5527 1.394691 0 0.4330492 0 0 0.1077576 0.01539394 0.256466 0.256466 0 0
5528 0 0 0 0 0 0 0 0 0 0 0
5529 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5531 0 0 0 0 0 0 0 0 0 0 0
5532 0 0 0 0 0 0 0 0 0 0 0
5533 0 0 0 0 0 0 0 0 0 0 0
5534 0 0 0 0 0 0 0 0 0 0 0
5535 0 0 0 0 0 0 0 0 0 0 0
5536 0 0 0 0 0 0 0 0 0 0 0
5538 0 0 0 0 0 0 0 0 0 0 0
5539 0 0 0 0 0 0 0 0 0 0 0
5540 0 0 0 0 0 0 0 0 0 0 0
5541 0 0 0 0 0 0 0 0 0 0 0
5542 0 0 0 0 0 0 0 0 0 0 0
5543 0 0 0 0 0 0 0 0 0 0 0
5544 0 0 0 0 0 0 0 0 0 0 0
5545 0 0 0 0 0 0 0 0 0 0 0
5546 0 0 0 0 0 0 0 0 0 0 0
5547 0 0 0 0 0 0 0 0 0 0 0
5548 0 0 0 0 0 0 0 0 0 0 0
5549 0 0 0 0 0 0 0 0 0 0 0
5550 0 0 0 0 0 0 0 0 0 0 0
5551 0.7850909 0.6306207 0.6129312 0.0254 0.3156505 0 0 0.01972816 0.01972816 0 0
5552 0.009236364 7.549931 0 0 0 0 0 0 0 0 1.089446
5553 2.078182 0 0.04663607 0 0 0 0 0.5260842 0.5260842 0 0
5554 0.1385455 0 0.07328525 0.0254 0 0 0 0 0 0 0
5555 0.1200727 0 0 0 0 0 0 0 0 0 0
5556 1.560945 0.1576552 0.03331148 0.4064 1.538796 0.4310303 1.44703 0.8680389 0.8680389 0 0
5557 0 0.01751724 0 0 0 0 0 0.3879871 0.3879871 0 0
5558 0.7943273 0 0.4330492 0 0 0 0.03078788 0 0 0 0
5559 0.4341091 0 0 0 0 0 0 0.03945631 0.03945631 0 0
5560 0 0 0 0 0 0 0 0 0 0 0
5561 0 0 0 0 0 0 0 0 0 0 0
5562 0 0.1051035 0.3797508 0.0762 0.887767 0 0.2001212 0.03288026 0.03288026 0 0
5563 13.18029 2.382345 1.065967 2.3368 0.631301 0.3386667 0.01539394 15.34193 15.34193 3.289905 0.6242892
5564 0.2770909 2.137103 1.245849 1.1684 0 0.1847273 1.123758 7.832078 7.832078 3.338286 0
5565 0.7758546 0 0.5996066 0.0254 0 2.032 0 7.575612 7.575612 0.999873 0
5566 0.9790546 0 0.2864787 0 0.4537476 0.01539394 0.0769697 0 0 0 0
5567 0.02770909 0.07006897 0 0 0.03945631 0 0 0.7825502 0.7825502 0 0
5568 1.616364 0 1.372433 0 0 0 0 3.537916 3.537916 0.01612698 0
5569 0.1847273 0 0 0 0.01972816 0 0 1.006136 1.006136 0.08063492 0
5570 0.3140364 0 0.03331148 0 0 0 0 0.04603236 0.04603236 0 0
5571 0.2678546 0 0 0 0 0 0 0.03945631 0.03945631 0 0
5572 6.262255 0 0.8128 0 0 0 0 2.183249 2.183249 3.322159 0.01224096
5573 5.551055 0.508 1.765508 0.1016 3.472155 0.9082425 0.06157576 0.7430939 0.7430939 0.7095873 0
5574 2.964873 2.399862 2.271843 0.0254 0.1380971 0 0.246303 0.8022783 0.8022783 0.1290159 0
5575 0 0 0 0 0.01972816 0 0.03078788 0 0 0 0
5576 1.588655 0.2802759 3.151266 0 0.01972816 0 0.2309091 4.886007 4.886007 0.4031746 0
5577 0.8405091 0.03503448 0 0 0.05918447 0 0 2.28189 2.28189 0 0
5578 4.959927 0 0.3797508 0 0.2761942 0 0.2155152 0.02630421 0.02630421 0 0
5579 0.8220364 0.08758621 0 0.1778 0 0 0 1.479612 1.479612 1.822349 1.664771
5580 0.1016 0 0 0 0 0 0 0 0 0 0
5581 2.152073 0 0.01332459 0 0 0.1385455 0 4.886007 4.886007 0 0
5582 0.2493818 0 0.3597639 0 0 0 1.44703 0.1972816 0.1972816 0.2580318 0
5583 1.542473 7.234621 0 2.8448 0.05918447 0 0.1385455 1.24945 1.24945 0.2096508 0.2325783
5584 0.3971636 0 0.04663607 0 0 0 0 0.2170097 0.2170097 0 0
5585 6.936509 0 1.605613 0 3.768078 0 0.8774546 0.756246 0.756246 0 0
5586 1.690255 0 1.752184 0 0 0 0.3694546 2.84743 2.84743 1.983619 0
5587 0 0 0 0 0 0 0 0 0 0 0
5588 0 0 0 0 0 0 0 0 0 0 0
5589 2.503055 0 0 0 0 0 0 0.2893463 0.2893463 0 0
5590 0 0 0 0 0 0 0 0.2827702 0.2827702 0 0
5591 0 0 0 0 0.256466 0 0 0 0 0 0
5592 0.3786909 0 0 0 0.07891262 0 0 0 0 0 0
5593 0 0 0 0 0 0 0 0 0 0 0
5594 0 0 0.2798164 0 0 0 0.03078788 0.03288026 0.03288026 0 0
5595 0 0 0 0 0 0 0 0 0 0 0
5596 0 0 0 0 0 0 0 0 0 0 0
5597 0 2.34731 0 1.3716 0 0 0 0 0 0 0.01224096
5598 0.009236364 0 0 0 2.801398 0.9852122 0.261697 0 0 0 0
5599 0 0 0 0 0 0 0 0 0 0 0
5600 0 0 0 0 0 0 0 0 0 0 0.02448193
5601 0.7666182 0 0.01332459 0 4.754485 0 0 0 0 0 0
5602 0.07389091 0 0.07994754 0 0.5326602 0.09236364 0.04618182 0 0 0 0
5603 0 0 0 0 0 0 0.03078788 0 0 0 0
5604 0.1477818 0 0 0 0.7102136 0 0.1693333 0 0 0 0
5605 0.03694546 0 0.07328525 0 9.62734 0 2.770909 0.006576052 0.006576052 0 0
5606 0.7112 0 4.73023 0 23.43705 0.1539394 10.94509 2.59754 2.59754 1.532064 0
5607 1.3208 0 0.2398426 0 2.919767 0 0.4618182 0 0 0 0
5608 3.611418 0 0.226518 0 5.721165 0.01539394 1.293091 0 0 0 0
5609 2.835564 0 0.07994754 0 0 0 0 0.5984207 0.5984207 0 0
5610 0.4895273 0.3678621 0.9127344 0.0254 0.1380971 0.7235152 0.0769697 0.4077152 0.4077152 0.01612698 0
5611 7.906327 12.96276 2.245194 4.5212 6.135456 1.216121 1.831879 15.64443 15.64443 6.112127 1.934072
5612 19.44255 17.21945 15.64307 19.7612 8.226641 0 1.077576 16.36779 16.36779 2.338413 4.174169
5613 10.42785 2.73269 0.3331148 0.635 0 0 0 9.298537 9.298537 0.6128254 0
5614 1.071418 1.979448 0.8327869 0.889 1.28233 0 2.262909 6.043392 6.043392 0.3064127 0
5615 30.11055 4.431862 46.62274 13.1318 36.55627 5.526424 31.41903 25.96225 25.96225 13.09511 8.225928
5616 30.62778 4.186621 7.255239 1.8288 20.26082 6.249939 6.388485 11.60016 11.60016 0.1451429 0.342747
5617 0.8128 0.05255173 0.1265836 0 2.860583 0.01539394 0.1077576 0.1644013 0.1644013 0 0.04896386
5618 5.800436 0 0.4064 0 0.1578252 0 0.01539394 3.386667 3.386667 0.4193016 0
5619 0.3140364 0 0.1065967 0 5.957903 0 0.9698182 0.881191 0.881191 0.09676191 0.02448193
5620 3.482109 2.645104 0.6928787 1.016 0.7496699 0 0.01539394 1.321786 1.321786 1.790095 0.08568675
5621 0.6373091 0.3328276 0.05329836 0 0 0 0 3.590524 3.590524 2.257778 0.03672289
5622 0 0.2627586 0.3064656 0 0 0 0 1.242874 1.242874 0.04838095 0.2325783
5623 11.2776 3.573517 0.1932066 0.254 4.754485 0.4618182 1.108364 4.300738 4.300738 0.06450794 0.01224096
5624 2.447636 0.03503448 0.2465049 0.2794 1.578252 0 0 4.208673 4.208673 2.048127 0.06120482
5625 3.537527 0.8758621 1.758846 3.175 9.291961 0.0769697 0.6619394 3.084168 3.084168 1.757841 1.432193
5626 10.94509 1.051035 10.5131 0.4064 37.18757 9.405697 20.22764 4.34677 4.34677 0.6612064 0.8935904
5627 5.153891 0 0 0 5.12932 0 0.5849697 0 0 0.04838095 0
5628 3.472873 0.01751724 0.1598951 0 23.14113 0.2770909 4.217939 0 0 0 0.2080964
5629 1.893455 0.7882759 0 0.3556 4.024544 0.1231515 0.3694546 0 0 0 0.4406747
5630 4.091709 0.01751724 7.754912 0 3.551068 5.033818 4.294909 1.380971 1.380971 0.01612698 0
5631 6.437746 0.2977931 5.389797 0 18.48528 8.866909 45.18121 0.2959223 0.2959223 0.1935238 0.06120482
5632 0.9605818 0.08758621 1.778833 0 4.182369 10.56024 1.031394 0.5786926 0.5786926 0.03225397 0.01224096
5633 3.491345 0.3153104 0.01998689 0.1524 2.643573 0.2001212 0.5387879 0.2170097 0.2170097 0.4193016 1.199614
5634 2.216727 0 0.05996066 0 1.006136 0.1385455 0.2001212 0 0 0.08063492 0
