daysince2010 Centre Grand.Anse L.Artibonite Nippes Nord Nord.Est Nord.Ouest Ouest Port.au.Prince Sud Sud.Est
7541 26.29593 9.914759 11.43916 7.62 3.018408 3.556 3.140364 11.92896 11.92896 0.1128889 0.673253
7542 2.900218 8.338207 12.68501 13.7668 12.70493 12.26897 16.34836 27.97452 27.97452 15.69156 2.227855
7543 14.6304 10.38772 27.30209 5.3086 33.20249 26.89321 30.91103 9.305113 9.305113 1.112762 8.128
7544 4.128655 23.75338 9.427148 4.6482 2.367379 10.43709 8.328121 0.8680389 0.8680389 0.09676191 6.414265
7545 4.913746 4.519448 2.498361 0.1524 0 0 0.01539394 0.5984207 0.5984207 0 0.7466988
7546 0.4618182 0.6831724 0 1.27 0.01972816 0.0769697 0.246303 1.913631 1.913631 0.1612698 3.317301
7547 21.60385 5.482897 28.51462 0.9652 34.28753 4.49503 20.90497 3.971935 3.971935 0 2.631807
7549 2.447636 0.3328276 0.4463738 0.0762 1.440155 0 0 1.926783 1.926783 0.1612698 0.1224096
7550 6.206836 1.786759 2.911423 1.27 1.736078 0.9082425 0.4156364 7.87811 7.87811 0 0
7551 4.313382 3.135586 0.9793574 2.4638 1.025864 0.7235152 6.604 0.7167897 0.7167897 0 0.6242892
7552 1.016 12.40221 1.432393 6.477 0 0.8312728 0.09236364 4.129761 4.129761 11.7727 8.837976
7553 1.366982 0.3678621 1.232525 0.2032 0 0 0 5.675133 5.675133 1.741714 2.068723
7554 1.099127 3.976414 2.371777 11.8618 0 0.1847273 0 8.305554 8.305554 1.032127 3.80694
7555 1.366982 1.891862 3.151266 0.0762 2.268738 0.5387879 3.155758 0.9140712 0.9140712 0.3386667 0.01224096
7556 2.447636 0 2.125272 0.0508 0.01972816 3.325091 0.3078788 2.84743 2.84743 0.1451429 0
7557 0 0 0.9993443 0.508 0 0 0 5.214809 5.214809 1.596571 0.04896386
7558 11.46233 0.6831724 5.276538 0.9652 4.202097 0 1.308485 7.003495 7.003495 1.644952 6.120482
7559 18.91607 52.324 39.36084 43.942 11.97499 20.02752 31.12655 79.3861 79.3861 30.73803 66.71325
7560 7.499927 77.26855 11.0794 24.1554 3.412971 11.57624 14.65503 32.78819 32.78819 20.94895 26.09773
7561 9.864436 75.27159 6.842177 8.6614 7.240233 8.466667 6.01903 4.491443 4.491443 0.6773333 6.499952
7562 16.70858 0 8.467777 0 16.17709 0.3078788 17.21042 0.24989 0.24989 0 0
7563 6.363855 2.032 20.08016 2.3114 17.85398 6.881091 32.46582 6.990343 6.990343 4.160762 1.701494
7564 0.9513455 0.01751724 0.519659 0.0508 0.01972816 0.4926061 2.416849 0.124945 0.124945 0 0
7565 1.4224 0.2102069 0.3797508 0 38.70664 0.8312727 2.016606 5.786926 5.786926 0 4.614843
7566 12.88473 13.41821 19.34064 8.8138 11.26478 7.481455 7.235152 16.08502 16.08502 7.869968 17.79836
7567 7.850909 0.2277241 5.469744 11.5824 0.256466 0.03078788 0.769697 6.398498 6.398498 1.580444 2.803181
7568 0.3232727 1.734207 0 1.4986 0 0.03078788 0 4.787366 4.787366 1.080508 2.497157
7569 5.643418 15.48524 7.181954 4.318 19.39278 0 12.06885 12.48792 12.48792 8.224762 4.847422
7570 3.260436 0.01751724 1.025993 0 7.713709 1.370061 2.555394 0.1775534 0.1775534 0 0
7571 2.013527 4.817241 8.634334 4.2418 7.279689 0.8928485 15.03988 2.21613 2.21613 0.08063492 1.016
7572 0.8589818 0.5955862 0.9993443 1.5494 2.229282 0 2.047394 1.571676 1.571676 0.03225397 0.330506
7573 28.36487 37.88979 34.57065 27.9908 28.23099 11.54545 21.01273 32.60406 32.60406 29.33498 34.61745
7574 5.098473 10.35269 7.535056 16.256 4.004816 7.081212 4.14097 16.65714 16.65714 5.112254 6.414265
7575 32.1056 24.94455 19.88695 9.017 32.15689 4.941455 24.46097 11.66592 11.66592 4.967111 8.421783
7576 1.791855 24.62924 1.758846 8.5344 6.194641 0.9236364 3.463636 8.114848 8.114848 2.773841 5.410506
7577 8.340436 45.212 17.14209 40.894 27.61942 21.50533 26.84703 28.86229 28.86229 25.60965 33.11181
7578 39.30073 43.49531 35.6566 33.5026 13.43487 23.78364 14.20861 36.1091 36.1091 32.52813 37.01667
7579 20.36618 21.82648 14.56378 32.3596 31.80179 17.36436 48.67564 13.43487 13.43487 11.74044 22.60906
7580 15.93273 38.69559 5.896131 5.5372 7.91099 1.231515 17.0257 19.14946 19.14946 12.59517 20.01398
7581 40.03964 0.2102069 15.52315 5.8674 33.08412 5.526424 47.15164 17.50545 17.50545 9.547175 0.4896386
7582 15.94196 47.47172 11.47247 26.0604 35.13584 5.926667 21.47455 15.69046 15.69046 13.78857 38.82834
7583 20.71716 10.79062 20.84632 14.4526 9.114408 11.48388 15.97891 26.80399 26.80399 23.5454 19.92829
7584 3.048 14.6269 4.130623 13.3096 3.09732 2.817091 1.123758 11.3963 11.3963 11.12762 17.66371
7585 7.601527 8.636 0.4064 5.3848 1.775534 0.2309091 3.186546 18.65626 18.65626 23.65829 9.964145
7586 5.763491 0 7.388485 1.397 4.81367 1.924242 0.4002424 4.011392 4.011392 1.483683 4.553639
7587 5.200073 3.591035 5.343161 0.3302 2.78167 0 0.01539394 2.321346 2.321346 0.03225397 0.5508434
7588 1.745673 0 2.365115 0.254 4.103456 0 0.9544243 1.111353 1.111353 0.03225397 0.06120482
7589 6.308436 5.044966 6.775554 5.3594 0.01972816 0.1231515 0.4464243 6.990343 6.990343 1.241778 1.358747
7590 4.738255 2.750207 0.5063344 0.2032 0.4932039 0 0 2.794822 2.794822 0.1935238 0.8079036
7591 0 0.1051035 0 0.5588 0 0 0 0.4537476 0.4537476 0 1.346506
7592 0 0 0 0 0 0 0 0 0 0 0
7593 0 0 0 0 0 0 0 0 0 0 0
7594 0 0 0 0 0 0 0 0 0 0 0
7595 0 0 0 0 0 0 0 0.1907055 0.1907055 0 0
7596 0 0 0 0.1778 0 0 0 0.05260842 0.05260842 0 0.1346506
7597 0 0 0 0 0 0 0 0 0 0 0.01224096
7598 0 0 0 0 0 0 0 1.31521 1.31521 1.467556 0
7599 8.608291 0.2102069 0.2598295 0.3048 0 0 0.01539394 10.6269 10.6269 2.499683 0
7600 0.2955636 0.1051035 0 1.8542 0 0 0 1.071896 1.071896 0.6289524 0
7601 0 0 0 0.1524 0 0 0 0.08548868 0.08548868 0 0.3060241
7602 0 0.01751724 0 0.127 0 0 0 0.02630421 0.02630421 0 2.325783
7603 0.1108364 24.82193 0.05996066 23.6728 1.361243 7.558424 4.572 1.861023 1.861023 1.209524 4.920868
7604 5.920509 7.602483 1.765508 2.6416 0.7891262 2.693939 1.370061 6.964039 6.964039 0.1128889 1.358747
7605 0.8035637 0 0.1998689 0 0.05918447 0 0 0 0 0 0
7606 0.5357091 0.5430345 0.2331803 0.2032 0 0.01539394 0.06157576 0.8022783 0.8022783 1.935238 0.08568675
7607 0.09236364 0.508 0.4530361 2.5908 0 0 0 1.459884 1.459884 0.999873 0.5998072
7608 0.4987637 0 0.2798164 0.0508 0 0 0.1847273 0.6641813 0.6641813 0.09676191 0
7609 0.8682182 0 0.03997377 0 0.6707573 0 0.09236364 0.08548868 0.08548868 0.03225397 0
7610 0.01847273 0 0 0 0 0 0 0.4208673 0.4208673 0.1290159 0
7611 0 0.1926897 0 0 0 0 0 0 0 0 0.1346506
7612 1.209964 0.1401379 0.006662295 0.1524 0 0.01539394 0.2001212 0 0 0 0.06120482
7613 1.856509 0.1226207 0.02664918 0.0254 0.01972816 0 0.4002424 1.012712 1.012712 0 0.02448193
7614 0.02770909 0.03503448 0.006662295 0 0 0 0.01539394 0.9272233 0.9272233 0.2741587 0.1958554
7615 0.2309091 0 0.05329836 0 0 0 0 0.08548868 0.08548868 0 0
7616 0 0.3503448 0 0 0 0 0 0 0 0 3.060241
7617 0 0.3678621 0 0 0 0 0.01539394 0.2959223 0.2959223 0 0.3672289
7618 11.69324 2.995448 11.04609 1.6764 3.629981 1.339273 3.432849 4.938615 4.938615 3.854349 2.827663
7619 0.7943273 6.428828 2.898098 0 1.124505 2.894061 5.08 0.4997799 0.4997799 0 4.100723
7620 2.262909 3.153104 2.891436 0.6604 0.1578252 0.0769697 0 0.3222265 0.3222265 0 1.689253
7621 0 0.8408276 0 0 0.01972816 0 0 0.2104337 0.2104337 0 0.03672289
7622 0.1108364 0 0.2531672 0 0.03945631 0 0 0.6247249 0.6247249 0.2257778 0.354988
7623 0 0 0 0 0 0 0 0 0 0 0.01224096
7624 0 3.083035 0 0 0 0 0 0.0131521 0.0131521 0.01612698 0.2693012
7625 0 4.484414 0 0.4572 0.05918447 0 0.0769697 0.05918447 0.05918447 0 0.3794699
7626 0.2493818 1.699172 0.09993443 0.2794 0 0 0.01539394 0.2367379 0.2367379 0 0.08568675
7627 0.1570182 0 0.4663607 0.0254 0 0 0 0.1512492 0.1512492 0 0.1346506
7628 0 0.08758621 0 0 0.1972816 0 0 0.4142913 0.4142913 0 0
7629 0 0 0 0 0 0 0 0 0 0 0
7630 0 0 0 0 0 0 0 0 0 0 0
7631 0.009236364 0.1226207 0.1465705 0 0 0.2309091 0 0.1578252 0.1578252 0 0
7632 0 0 0 0 0 0 0 0 0 0 0
7633 0 0.4729655 0 1.27 0 0 0 0 0 0 0.1468916
7634 0 0.07006897 0 0.0254 0 0 0 0 0 0 0
7635 0 0 0 0 0 0 0 0 0 0 0
7636 0 0 0 0 0 0 0 0 0 0 0
7637 0 0 0 0 0 0 0 0 0 0 0
7638 0 0 0.006662295 0 0 0 0 0 0 0 0
7639 0 0 0 0 0 0 0 0.006576052 0.006576052 0 0
7640 0 0 0 0 0 0 0 0.01972816 0.01972816 0 0
7641 0 0 0 0 0 0 0 0 0 0 0
7642 0 0 0 0 0 0 0 0 0 0 0
7643 0 0 0 0 0 0 0 0 0 0 0
7644 0 0 0 0 0 0 0 0 0 0 0
7645 0 0 0 0 0 0 0 0 0 0 0
7646 0 0 0 0 0 0 0 0 0 0 0
7647 0 0 0 0 0 0 0 0 0 0 0
7648 0 0 0 0 0 0 0 0 0 0 0
7650 0.1662546 0 0.1532328 0 0 0 0 0 0 0 0
7651 0.3417455 1.786759 0.5063344 0.6604 1.085049 0.1077576 0.4156364 1.242874 1.242874 0.6612064 0.8201446
7652 0 0 0 0 0 0 0 0 0 0 0
7653 0 0.03503448 0 0 0 0 0 0 0 0 0
7654 0 0 0 0 0 0 0 0 0 0 0
7655 0 1.261241 0.1199213 0 0 0.01539394 0.246303 0.07891262 0.07891262 0 0.01224096
7656 0 0 0 0 0 0 0 0 0 0 0
7657 0 0 0 0 0 0 0 0 0 0 0
7658 0 0 0 0 0 0 0 0 0 0 0
7659 0 0 0 0 0 0 0 0 0 0 0
7660 0 0 0 0 0 0 0 0 0 0 0
7661 0 0 0 0 0 0 0 0 0 0 0
7662 0 0 0 0 0 0 0 0 0 0 0
7663 0 0 0 0 0 0 0 0 0 0 0
7664 0 0 0 0 0 0 0 0 0 0 0
7666 0 0 0 0 0 0 0 0 0 0 0
7667 0 0 0 0 0 0 0 0 0 0 0
7668 0 0 0 0 0 0 0 0 0 0 0
7669 0 0 0 0 0 0 0 0 0 0 0
7670 0 0 0 0 0 0 0 0 0 0 0
7671 0 0 0 0 0 0 0 0 0 0 0
7672 0 0 0 0 0 0 0 0 0 0 0
7673 0 0 0 0 0 0 0 0 0 0 0
7674 0 0 0 0 0 0 0 0 0 0 0
7675 0 0 0 0 0 0 0 0 0 0 0
7676 0 0 0 0 0 0 0 0 0 0 0
7677 0 0 0 0 0 0 0 0 0 0 0
7678 0 0 0 0 0 0 0 0 0 0 0
7679 0 0 0 0 0 0 0 0 0 0 0
7680 0 0 0 0 0 0 0 0 0 0 0
7681 0 0 0 0 0 0 0 0 0 0 0
7682 0 0 0 0 0 0 0 0 0 0 0
7683 0 0 0 0 0 0 0 0 0 0 0
7684 0.009236364 0 0 0 0 0 0 0.2235858 0.2235858 0 0
7685 0 0 0 0 0 0 0 0 0 0 0
7686 0 0 0 0 0 0 0 0 0 0 0
7687 0 0 0 0 0 0 0 0 0 0 0
7688 0 0 0 0 0 0 0 0 0 0 0
7689 0 0 0 0 0 0 0 0 0 0 0
7690 0 0 0 0 0 0 0 0 0 0 0
7691 0 0 0 0 0 0 0 0 0 0 0
7692 0 0 0 0 0 0 0 0 0 0 0
7693 0 0 0 0 0 0 0 0 0 0 0
7694 0 0 0 0 0 0 0 0 0 0 0
7695 0 0 0 0 0 0 0 0 0 0 0
7696 0 0.07006897 0 0 0 0 0 0 0 0 0
7697 0 0 0 0 0 0 0 0 0 0 0
7698 0 0 0 0 0 0 0 0 0 0 0
7699 0 0.2977931 0 0 0 0.261697 0 0.02630421 0.02630421 0 0
7700 0 0 0 0 0 0 0 0 0 0 0
7701 0 0 0 0 0 0 0 0 0 0 0
7702 0 0 0 0 0 0 0 0 0 0 0
7703 0 0 0 0 0 0 0 0 0 0 0
7704 0 0 0 0 0 0 0 0 0 0 0
7705 0 0 0 0 0 0 0 0 0 0 0
7706 0 0 0 0 0 0 0 0 0 0 0
7707 0 0 0 0 0 0 0 0 0 0 0
7708 0 0 0 0 0 0.03078788 0.1231515 0 0 0 0
7709 0 0 0 0 0 0 0 0 0 0 0
7710 0 0 0 0 0 0 0 0 0 0 0
7711 0 0 0 0 0 0 0 0 0 0 0
7712 0 0 0 0 0 0 0 0 0 0 0
7713 0 0 0 0 0 0 0 0 0 0 0
7714 0 0 0 0 0 0 0 0 0 0 0
7715 0 0 0 0 0 0 0 0 0 0 0
7716 0 0 0 0 0 0 0 0 0 0 0
7718 0 0 0 0 0 0 0 0 0 0 0
7719 0 0 0 0 0 0 0 0 0 0 0
7720 0 0 0 0 0 0 0 0 0 0 0
7721 0 0 0 0 0 0 0 0 0 0 0
7722 0 0 0 0 0 0 0 0 0 0 0
7723 0 0 0 0 0 0 0 0 0 0 0
7724 0 0 0 0 0 0 0 0.124945 0.124945 0 0
7725 0 0 0 0 0 0 0 0 0 0 0
7726 0 0 0 0 0 0 0 0 0 0 0
7727 0 0 0 0 0 0 0 0 0 0 0
7728 0 0 0 0 0 0 0 0 0 0 0
7729 0 0.2802759 0 0 0 0 0 0 0 0 0
7730 0 0.1926897 0 0 0 0 0 0 0 0 0
7731 0 0 0 0 0 0 0 0 0 0 0
7732 0 0 0 0 0 0 0 0 0 0 0
7733 0 0 0 0 0 0 0 0 0 0 0
7734 0 0 0 0 0 0 0 0 0 0 0
7735 0 0 0 0 0 0 0 0 0 0 0
7736 0 0 0 0 0 0 0 0 0 0 0
7737 0 0 0 0 0 0 0 0 0 0 0
7738 0 0 0 0 0 0 0 0 0 0 0
7739 0.7850909 0.4904828 0 0 0.03945631 0 0 0.1907055 0.1907055 0 0
7740 0 0 0 0 0 0 0 0 0 0 0
7741 0.1847273 0 0 1.2446 0 0 0 0.2367379 0.2367379 0.03225397 0
7742 0 0 0 0 0 0 0 0 0 0 0
7743 0 0 0 0 0 0 0 0 0 0 0
7744 0 0 0 0 0 0 0 0 0 0 0
7745 0 0 0 0 0 0.246303 0.01539394 0 0 0 0
7746 0.8682182 0 0.006662295 0 0 0 0 0.08548868 0.08548868 0 0
7747 0 0 0 0 0 0 0 0 0 0 0
7748 0.07389091 0 0 0 0 0 0 0 0 0 0
7749 0 0 0 0 0 0 0 0 0 0 0
7750 0 0 0 0 0 0 0 0 0 0.1451429 0
7751 0 0 0 0 0 0 0 0 0 0 0
7752 0 0 0 0 0 0 0 0 0 0 0
7753 0 0 0 0 0 0 0 0 0 0 0
7754 0.4802909 0 0 0 0.05918447 0 0 0 0 0 0
7755 0 0 0 0 0 0 0 0 0 0 0
7756 0 0 0 0 0 0 0 0 0 0 0
7757 0 0 0 0 0 0 0 0 0 0 0
7758 1.634836 0.508 0 0.4572 0 0 0 0.01972816 0.01972816 0 0.03672289
7759 0.8220364 0.4729655 0 0 3.827262 0 0.0769697 0.05260842 0.05260842 0 0
7760 0.2493818 0.7006897 0.06662295 0.0508 4.004816 0 1.031394 0 0 0 0.03672289
7761 0 0 0 0 0 0 0 0 0 0 0
7762 0 0 0 0 0 0 0 0 0 0 0
7763 0 0 0 0 0 0 0 0 0 0 0
7764 0.2586182 0 0 0 0 0 0 0 0 0 0
7765 0.08312728 0 0 0 0 0 0 0.05260842 0.05260842 0 0
7766 3.971636 0 0.9660328 0 5.839534 0.06157576 1.924242 0.3616829 0.3616829 0 0
7767 0 0 0 0 0 0 0 0 0 0 0
7768 0 0 0 0.3556 0 0 0 0 0 0 0.04896386
7769 0 0 0 0 0 0 0 0 0 0 0
7770 0 0 0 0 0 0 0 0 0 0 0
7771 0 0 0 0 0 0 0 0 0 0 0
7772 0 0 0 0 0 0 0 0 0 0 0
7773 0 0 0 0 0 0 0 0 0 0 0
7774 0 0 0 0 0 0 0 0 0 0 0
7775 0.01847273 0 0 0 0 0 0 0 0 0 0
7776 0 0 0 0 0 0 0 0 0 0 0
7777 0 62.81683 0.4130623 13.208 0.1775534 1.924242 0 0.4340194 0.4340194 0.2580318 8.580916
7778 12.89396 0.01751724 8.101351 27.7114 1.183689 17.68764 3.325091 33.32743 33.32743 39.624 5.006554
7779 13.05098 1.734207 1.165902 4.064 2.406835 0 0.1847273 24.67335 24.67335 17.93321 5.116723
7780 13.01404 3.118069 11.0261 7.6454 29.49359 6.619394 20.42776 11.92238 11.92238 11.28889 4.761735
7781 9.670473 0.5605517 6.748905 0 15.97981 4.787515 9.020849 0.7167897 0.7167897 0 0
7782 3.241964 0 0.7595017 0.0762 6.31301 0.9698182 2.678546 0.02630421 0.02630421 0 0
7785 6.206836 0 2.744866 0 4.320466 0.261697 0.1539394 0 0 0 0
7786 7.989455 5.325241 1.179226 0.508 6.391922 0.2155152 0.5849697 0.2038576 0.2038576 0 0
7787 1.477818 4.099035 0.1399082 0.4826 0.5129321 0 0.03078788 0.131521 0.131521 0 0.1836145
7788 10.82502 2.697655 1.006007 2.6162 7.16132 0.03078788 2.678546 1.696621 1.696621 0.1773968 0.1958554
7789 1.1176 1.243724 0 1.0668 0 0 0 0.09206473 0.09206473 0 0.4529157
7793 0.4618182 0 0 0 0 0 0 0 0 0 0
7794 0.1108364 1.944414 0 0.0508 0 0 0.1077576 0 0 0 0.03672289
7796 8.017164 3.380828 0.1465705 5.1308 0.01972816 0 1.046788 1.124505 1.124505 1.048254 1.921831
7797 33.26938 6.726621 35.57666 4.0132 25.66633 1.95503 34.34388 15.58524 15.58524 7.724826 9.682603
7798 3.177309 0 0.04663607 0 0.7891262 0 3.879273 0.006576052 0.006576052 0 0
7799 0.2216727 0 0.08660984 0 0 0 0 1.788686 1.788686 0 0
7800 0.3232727 0 0 0 0 0 0 0 0 0 0
7801 8.478982 0.2277241 1.199213 0.6096 0 0 0.4772121 1.545372 1.545372 0.4999365 0.1101687
7802 24.80887 2.382345 2.418413 4.6228 0 0 1.462424 4.56378 4.56378 0.3064127 0.9792771
7803 10.03993 0.9459311 7.568367 1.651 2.012272 4.972242 1.770303 2.229282 2.229282 1.386921 0.2570602
7804 16.6624 6.113517 13.80428 2.4384 22.39146 23.92218 22.76764 5.708013 5.708013 0.4031746 5.055518
7805 0.7850909 6.271172 4.090649 0.4826 1.795262 1.185333 16.44073 0 0 0 1.51788
7806 5.292436 1.33131 0.4530361 0 4.734757 0 2.878667 0 0 0.01612698 0.2448193
7807 0 0.2627586 0 0 0 0.01539394 0 0 0 0 0.01224096
7808 0 0 0 0 0 0 0 0 0 0 0
7809 0 0 0 0 0 0 0 0 0 0 0
7810 0.2493818 0 0 0.1778 0 0 0 0.4471715 0.4471715 0 0
7811 0 1.068552 0 0 0 0 0 0 0 0 0
7812 0 0 0 0 0 0 0 0 0 0 0
7813 14.95367 0.05255173 0.7595017 0 0.631301 0 1.262303 0.124945 0.124945 0 0
7814 14.84284 0.1576552 7.281889 0 2.761942 0 6.465455 0.02630421 0.02630421 0 0
7815 0 0 0.2065312 0 0 1.123758 0.2155152 0 0 0 0
7816 42.51498 0 6.322518 0 1.676893 0 10.85273 1.630861 1.630861 0 0
7820 0.8682182 0 0.1399082 0 0 0 0 0.8022783 0.8022783 0 0
7821 6.096 0 0.473023 0 0 0 0.2924849 3.261722 3.261722 0 0
7822 0 0 0 0 0 0 0 0 0 0 0
7823 0.7019637 0 2.045325 0 0.03945631 0 0.03078788 0.006576052 0.006576052 0 0
7824 0 0 0 0 0 0 0 0 0 0 0
7825 0 0 0 0 0 0 0 0 0 0 0
7826 0 0 0 0 0 0 0 0 0 0 0
7827 23.79287 0 0.5662951 0 1.479612 0 0.2770909 0.8746149 0.8746149 0 0
7828 31.76385 0.7882759 17.3686 0.0762 11.58043 0 14.02388 15.85486 15.85486 0.7095873 0
7829 14.24247 6.884276 3.950741 0.4064 4.59666 0.03078788 4.864485 2.952647 2.952647 0.1290159 1.089446
7830 2.7432 0 1.379095 0 3.708893 0.6465455 7.681576 0.2827702 0.2827702 0 0
7831 0 0 0 0 0 0 0 0 0 0 0
7832 16.59775 39.50138 19.60713 22.606 15.11177 0.7081212 11.40691 44.5396 44.5396 32.39911 19.56106
7833 19.44255 19.21641 26.78243 13.1572 25.40986 21.52073 20.38158 46.57817 46.57817 61.10514 21.20135
7834 2.207491 101.8978 4.936761 94.107 0 17.67224 0.6465455 15.57209 15.57209 17.4494 151.5064
7835 0 0 0 0 0 0 0 0 0 0 0
7836 12.36749 0 4.810177 0 10.53483 0 0 1.006136 1.006136 0 0
7843 0 0 0 0 0 0 0 0 0 0 0
7844 7.462982 43.19752 1.079292 20.5232 0 0 0 10.62032 10.62032 0 9.866217
7845 21.26211 11.98179 30.45335 7.2898 45.17748 0 24.79964 9.936414 9.936414 0 0.354988
7846 14.51033 0 34.0843 0 42.27744 37.79212 22.22885 3.74835 3.74835 0 0
7847 23.5712 0 24.37734 0 36.73383 0 20.99733 3.465579 3.465579 0 0
7848 44.32531 15.50276 39.69395 7.4168 66.66144 2.262909 31.54218 12.79042 12.79042 0 0.1468916
7849 11.62858 0 11.57241 0 53.24629 3.694546 36.17576 0 0 0 0
7850 4.941455 23.73586 4.696918 0.2286 0 0 0 0.8548867 0.8548867 0 0.3794699
7851 18.43578 10.68552 32.80514 17.0688 64.92536 10.48327 56.28024 2.761942 2.761942 0 0
7852 0 0 0 0 0 0 0 0 0 0 0
7853 21.26211 1.488966 14.91022 12.1412 0 0 0.01539394 46.65709 46.65709 7.079746 0.5508434
7854 61.27404 28.02759 65.8368 8.8392 45.55231 0 21.73624 6.115728 6.115728 0.03225397 16.65995
7855 42.66276 11.50883 39.58736 0 50.6619 0.523394 50.72303 4.221825 4.221825 0 0
7856 0 0.1226207 1.499016 0 0.03945631 0.1539394 3.63297 0 0 0 0
7857 32.53971 0 0.7928131 0 0.887767 0 0.246303 1.768958 1.768958 0 0
7858 9.615055 0 0 0 0.6904855 0 0 23.08852 23.08852 12.04686 0.02448193
7859 68.69084 41.93628 13.44451 26.9748 57.56676 0.8004849 18.64206 21.52999 21.52999 11.7727 6.793735
7860 17.18887 0.3153104 6.848839 0.2794 58.82936 1.277697 16.22521 0 0 0 0.3060241
7861 78.98015 0 34.09763 2.159 18.74175 0 6.357697 33.7746 33.7746 4.725206 0.1836145
7862 36.13265 103.1941 50.52685 55.118 64.13623 84.89758 54.75624 51.91135 51.91135 21.52952 50.06554
7863 22.24116 0 4.750216 0 0 0 0 7.273113 7.273113 0 0
7864 1.311564 6.481379 0.3597639 0 0.4932039 0 0 3.018408 3.018408 0 0.1346506
7865 0.1293091 0 0 0 0 0 0 0 0 0 0
7866 27.08102 1.261241 15.2833 0.5588 22.66765 2.878667 8.343515 0.5721165 0.5721165 0 0
7867 25.82487 32.79228 28.24147 28.067 41.48831 23.52194 28.15552 11.55412 11.55412 0.6612064 1.970795
7868 2.475346 0 20.13346 0 10.90967 49.59927 10.19079 0 0 0 0
7869 0 0 0 0 0 0 0 0 0 0 0
7870 0 4.712138 0 0 0 0 0 0 0 0 0
7871 51.64051 2.575035 10.49978 0.0508 38.82501 0.2770909 7.850909 5.708013 5.708013 0.3225397 0
7879 0.009236364 31.65366 0 6.985 0.256466 0.2309091 0.508 0 0 0 45.4507
7880 5.237018 0 0.4064 4.699 0 0 0 7.417786 7.417786 2.596444 1.505639
7881 0.2586182 0.1226207 2.298492 1.6002 1.045592 0.04618182 1.262303 1.111353 1.111353 1.080508 14.23624
7882 0 9.809655 0.006662295 17.8816 0 0.8928485 1.185333 0.03288026 0.03288026 2.967365 32.40183
7885 2.419927 7.93531 37.60866 15.9512 2.978952 29.09455 40.48606 5.412091 5.412091 1.628825 2.778699
7886 0 61.31034 0 12.3952 0 0 0 0.2038576 0.2038576 0 48.44974
7887 7.472218 0 37.82851 0 0 0.03078788 3.925455 2.551508 2.551508 0 0
7888 4.692073 0 3.211226 0 1.736078 0 0.6927273 3.353786 3.353786 0 0
7889 0.6280727 0 0.8927476 0.2032 0 0 0 8.469955 8.469955 0 0
7890 0 3.976414 4.810177 4.5212 0.8483107 4.110182 11.36073 0.8614628 0.8614628 7.337778 7.356819
7891 2.382982 0 6.00939 0 5.859262 1.385455 10.86812 0.7036376 0.7036376 0 0
7892 21.46531 31.91641 8.714282 41.4274 0 0 0 63.74825 63.74825 47.84876 51.98737
7893 9.0424 73.08193 41.15966 68.6054 0.2959223 4.787515 12.85394 41.17266 41.17266 34.62464 51.816
7894 11.24065 0 4.623633 0 3.827262 1.60097 2.493818 11.08722 11.08722 0 0
7895 13.89149 6.236138 36.93576 119.0244 0.01972816 9.759758 12.91552 45.90742 45.90742 34.46337 49.62487
7899 0.01847273 3.538483 0.02664918 0.381 0 0 0 0 0 0 0
7900 3.241964 0 0.1932066 0 0.05918447 0 0 1.321786 1.321786 0 0
7901 8.072582 78.82759 43.03843 7.112 0.6904855 3.925455 0.8158788 16.15736 16.15736 13.88533 16.48858
7903 0 0.5605517 0.4263869 3.4036 0 0.6465455 0 1.124505 1.124505 3.354413 11.60443
7904 0.3048 0.4204138 7.994754 4.9784 0.4142913 1.169939 0.2309091 2.209553 2.209553 0.2257778 0.4284337
7905 0.2493818 0 0.8927476 0 0 0.06157576 1.200727 1.06532 1.06532 2.322286 0
7906 0 0 0 0 0 0 0 0 0 0 0
7907 0 0.1576552 0 22.8854 0 0 0 1.039016 1.039016 1.306286 28.82747
7908 0.8589818 0.2102069 0.6862164 1.8034 0 0 0 3.833838 3.833838 1.241778 12.59595
7909 1.782618 0.5955862 10.65967 0.7366 6.53002 0.4618182 3.063394 3.708893 3.708893 3.90273 0.01224096
7910 3.556 2.154621 3.551003 0 0.07891262 0 0.9082425 3.603676 3.603676 0 0
7911 0.3232727 0 0.2198557 0 0.05918447 0 0.7543031 0 0 0 0
7912 0.6096 0 0 0 0 0 0 0 0 0 0
7913 27.23804 0 2.518348 0 5.12932 0 3.063394 1.913631 1.913631 0 0
7914 6.964218 2.890345 0.08660984 0 0 0.04618182 1.077576 0.04603236 0.04603236 0 0
7915 1.607127 4.449379 0.03331148 0 0 0 0 0.03288026 0.03288026 0 0.07344579
7916 0 0 0.03331148 0 0 0 0 1.446731 1.446731 0 0
7917 0.7296727 0 0.3997377 0 11.00831 0 3.201939 0 0 0 0
7918 7.656946 1.559035 5.396459 33.0962 0 0.6773334 0.03078788 16.72948 16.72948 7.998984 4.590361
7919 0 0.05255173 0 0 0 0 0 0.2367379 0.2367379 0 0
7920 12.62611 1.156138 2.678243 7.4422 0.8088544 0 2.170545 7.029799 7.029799 4.741333 2.876627
7921 11.65629 18.49821 10.95281 21.8694 8.87767 0 1.385455 12.75754 12.75754 6.95073 7.173205
7922 29.99971 17.63986 5.236564 2.3368 0.1183689 1.570182 6.219152 25.02845 25.02845 14.85295 5.924627
